1500	103.1606903
1499	103.1430969
1498	103.1849365
1497	103.1638184
1496	103.157135
1495	103.1750412
1494	103.1696472
1493	103.1372223
1492	103.1504517
1491	103.1946793
1490	103.1627655
1489	103.1265411
1488	103.1424561
1487	103.0978546
1486	103.1499405
1485	103.1384354
1484	103.158989
1483	103.1157227
1482	103.0704651
1481	103.0965652
1480	103.0894547
1479	103.1323547
1478	103.1419601
1477	103.0765152
1476	103.0582428
1475	103.05233
1474	103.073143
1473	103.0906448
1472	103.1266174
1471	103.0743103
1470	103.0527344
1469	103.0166016
1468	103.0148849
1467	103.0186996
1466	103.0226974
1465	103.0596466
1464	103.0631104
1463	103.0594711
1462	103.056633
1461	103.0188065
1460	103.0124054
1459	102.9865265
1458	103.0109863
1457	103.0274124
1456	103.0470352
1455	103.0353546
1454	103.0172348
1453	103.0665054
1452	102.9929199
1451	102.961792
1450	102.949585
1449	102.955101
1448	103.0172958
1447	102.9476166
1446	102.9437332
1445	102.9586792
1444	102.9264679
1443	102.9845352
1442	102.9444122
1441	102.9224548
1440	102.8678513
1439	102.9022369
1438	102.9219055
1437	102.8569565
1436	102.9213562
1435	102.8560486
1434	102.8353806
1433	102.8515091
1432	102.8405075
1431	102.8364334
1430	102.8269653
1429	102.8398514
1428	102.8158035
1427	102.782692
1426	102.8098221
1425	102.7801666
1424	102.8053131
1423	102.7279053
1422	102.7180176
1421	102.7391434
1420	102.6999359
1419	102.7362595
1418	102.6907959
1417	102.7118683
1416	102.6757355
1415	102.6730881
1414	102.657341
1413	102.6339264
1412	102.6306152
1411	102.6024475
1410	102.5935745
1409	102.5898438
1408	102.5767365
1407	102.6145782
1406	102.5352097
1405	102.581749
1404	102.5352097
1403	102.5424728
1402	102.5367279
1401	102.5459518
1400	102.5309601
1399	102.4448776
1398	102.4703522
1397	102.4770508
1396	102.484024
1395	102.4808273
1394	102.3943405
1393	102.4047012
1392	102.3671417
1391	102.3654709
1390	102.3406296
1389	102.3471451
1388	102.3285828
1387	102.3121109
1386	102.2937775
1385	102.305542
1384	102.2854767
1383	102.3026962
1382	102.2327042
1381	102.2695313
1380	102.2164001
1379	102.187088
1378	102.181694
1377	102.1174316
1376	102.1194687
1375	102.0789948
1374	102.0624771
1373	102.0163574
1372	102.0205231
1371	101.9979935
1370	101.9409409
1369	101.9925613
1368	101.924263
1367	101.9513245
1366	101.9460068
1365	101.854538
1364	101.8871994
1363	101.8603363
1362	101.8862152
1361	101.8657913
1360	101.8661957
1359	101.8489456
1358	101.8272247
1357	101.8654251
1356	101.8379822
1355	101.8237228
1354	101.8206863
1353	101.8001099
1352	101.7932434
1351	101.7486572
1350	101.7623291
1349	101.7285004
1348	101.7130356
1347	101.721405
1346	101.7023239
1345	101.7119751
1344	101.6988525
1343	101.6752625
1342	101.6749115
1341	101.656044
1340	101.6428986
1339	101.62854
1338	101.6357193
1337	101.6196747
1336	101.5969391
1335	101.600853
1334	101.5766983
1333	101.5957031
1332	101.5409317
1331	101.5622482
1330	101.5274734
1329	101.5266876
1328	101.5088043
1327	101.4819489
1326	101.490036
1325	101.4620819
1324	101.4573822
1323	101.4209747
1322	101.3854599
1321	101.4215851
1320	101.3549652
1319	101.3765717
1318	101.3585052
1317	101.3424759
1316	101.3570557
1315	101.3039551
1314	101.2930145
1313	101.2807388
1312	101.2872849
1311	101.245224
1310	101.2220154
1309	101.2474518
1308	101.1693726
1307	101.1851044
1306	101.1801758
1305	101.1615906
1304	101.1314621
1303	101.1204224
1302	101.1302261
1301	101.1182938
1300	101.0790329
1299	101.1164703
1298	101.0728607
1297	101.0847549
1296	101.0331497
1295	101.0466309
1294	101.0304413
1293	101.0173187
1292	101.0128479
1291	100.9772339
1290	100.9763947
1289	100.9996567
1288	100.9457855
1287	100.9399033
1286	100.9060593
1285	100.922966
1284	100.8786087
1283	100.8961639
1282	100.8867035
1281	100.865509
1280	100.8752441
1279	100.8265152
1278	100.8619461
1277	100.7908783
1276	100.7930908
1275	100.7995224
1274	100.7823486
1273	100.7592316
1272	100.7636871
1271	100.744545
1270	100.7553711
1269	100.7193909
1268	100.703598
1267	100.6761322
1266	100.7146835
1265	100.6560364
1264	100.6887665
1263	100.6324997
1262	100.6452713
1261	100.5899277
1260	100.5607834
1259	100.6015625
1258	100.5750885
1257	100.567482
1256	100.5738983
1255	100.4799576
1254	100.5151062
1253	100.4891739
1252	100.4909286
1251	100.4471283
1250	100.4175644
1249	100.4666901
1248	100.4032288
1247	100.4048004
1246	100.4230499
1245	100.3514404
1244	100.3341522
1243	100.3445892
1242	100.3562775
1241	100.3248062
1240	100.3031998
1239	100.3050919
1238	100.2848892
1237	100.2766495
1236	100.2351608
1235	100.2306595
1234	100.2255707
1233	100.2222748
1232	100.2082825
1231	100.1471024
1230	100.1663589
1229	100.1563339
1228	100.1732788
1227	100.1383286
1226	100.1074829
1225	100.1098251
1224	100.0700378
1223	100.0733643
1222	100.0511627
1221	100.0515594
1220	100.0173111
1219	100.0244751
1218	100.0143433
1217	100.0108948
1216	99.98588562
1215	99.97122192
1214	99.93055725
1213	99.92996216
1212	99.87579346
1211	99.91082001
1210	99.89788055
1209	99.89894867
1208	99.86195374
1207	99.84955597
1206	99.83020782
1205	99.82089233
1204	99.82639313
1203	99.79872131
1202	99.79333496
1201	99.77262878
1200	99.77662659
1199	99.76413727
1198	99.7705307
1197	99.7141571
1196	99.6933136
1195	99.73091125
1194	99.70038605
1193	99.68341827
1192	99.65567017
1191	99.64924622
1190	99.66835785
1189	99.62068939
1188	99.64483643
1187	99.59986877
1186	99.59117889
1185	99.56011963
1184	99.53612518
1183	99.54187775
1182	99.54061127
1181	99.53781128
1180	99.50141144
1179	99.50018311
1178	99.50489044
1177	99.48295593
1176	99.45172882
1175	99.45658112
1174	99.43592834
1173	99.40917206
1172	99.39379883
1171	99.38322449
1170	99.36302185
1169	99.36606598
1168	99.31751251
1167	99.3378067
1166	99.32949066
1165	99.28171539
1164	99.30293274
1163	99.26931763
1162	99.26844788
1161	99.20922089
1160	99.2145462
1159	99.21743774
1158	99.198349
1157	99.20375061
1156	99.14550781
1155	99.13343048
1154	99.1227951
1153	99.10042572
1152	99.06372833
1151	99.0893631
1150	99.06519318
1149	99.02800751
1148	99.0400238
1147	99.03487396
1146	98.97340393
1145	98.96909332
1144	98.96015167
1143	98.93406677
1142	98.93823242
1141	98.9258194
1140	98.89427185
1139	98.90740967
1138	98.86785889
1137	98.86140442
1136	98.86623383
1135	98.84454346
1134	98.84075165
1133	98.98431396
1132	98.75093079
1131	98.7798233
1130	98.73865509
1129	98.73857117
1128	98.69707489
1127	98.67881012
1126	98.68339539
1125	98.65501404
1124	98.634758
1123	98.63653564
1122	98.62116241
1121	98.60964966
1120	98.59973145
1119	98.61414337
1118	98.59125519
1117	98.53730011
1116	98.53539276
1115	98.52555084
1114	98.51792145
1113	98.48034668
1112	98.47436523
1111	98.46078491
1110	98.45670319
1109	98.45630646
1108	98.43746948
1107	98.40714264
1106	98.37683105
1105	98.38090515
1104	98.34621429
1103	98.33718109
1102	98.35723114
1101	98.3295517
1100	98.26560211
1099	98.30459595
1098	98.26163483
1097	98.25691986
1096	98.24465942
1095	98.24391937
1094	98.21514893
1093	98.17414093
1092	98.17851257
1091	98.16781616
1090	98.18609619
1089	98.18280029
1088	98.15532684
1087	98.14420319
1086	98.13282013
1085	98.12441254
1084	98.10809326
1083	98.10695648
1082	98.06718445
1081	98.04708862
1080	98.06296539
1079	98.0361557
1078	98.02590179
1077	98.04544067
1076	98.06056976
1075	98.00414276
1074	98.01942444
1073	97.99333191
1072	97.96982574
1071	97.9726944
1070	97.95149994
1069	97.93733978
1068	97.93373871
1067	97.93095398
1066	97.94454193
1065	97.89361572
1064	97.9020462
1063	97.89928436
1062	97.8742981
1061	97.84586334
1060	97.82814026
1059	97.8303833
1058	97.80800629
1057	97.79904938
1056	97.77120209
1055	97.78166962
1054	97.79198456
1053	97.76094818
1052	97.72359467
1051	97.75541687
1050	97.75002289
1049	97.75468445
1048	97.72440338
1047	97.72663879
1046	97.70703125
1045	97.71885681
1044	97.69779205
1043	97.64385986
1042	97.67542267
1041	97.69127655
1040	97.6477356
1039	97.673172
1038	97.64654541
1037	97.59978485
1036	97.59726715
1035	97.60135651
1034	97.57846832
1033	97.58966827
1032	97.54918671
1031	97.53822327
1030	97.54956055
1029	97.51721954
1028	97.52716064
1027	97.50747681
1026	97.53694153
1025	97.48490143
1024	97.47228241
1023	97.48155212
1022	97.46109772
1021	97.45842743
1020	97.4629364
1019	97.47768402
1018	97.43106079
1017	97.4617157
1016	97.40240479
1015	97.44924164
1014	97.43822479
1013	97.38446045
1012	97.44480133
1011	97.38168335
1010	97.45132446
1009	97.38909912
1008	97.37861633
1007	97.38723755
1006	97.37945557
1005	97.37975311
1004	97.34332275
1003	97.35198975
1002	97.34838867
1001	97.34490967
1000	97.35174561
999	97.32003784
998	97.29547119
997	97.29868317
996	97.28960419
995	97.2544632
994	97.28713226
993	97.29991913
992	97.26953125
991	97.24501801
990	97.24602509
989	97.25777435
988	97.23091125
987	97.26489258
986	97.21903229
985	97.24773407
984	97.19430542
983	97.21315765
982	97.21797943
981	97.20946503
980	97.19592285
979	97.15241241
978	97.16261292
977	97.14804077
976	97.15407562
975	97.14902496
974	97.14416504
973	97.14351654
972	97.13386536
971	97.14076996
970	97.10829926
969	97.09555054
968	97.07482147
967	97.09944916
966	97.10476685
965	97.08560944
964	97.11011505
963	97.06012726
962	97.09529114
961	97.05114746
960	97.04283142
959	97.03244019
958	97.02918243
957	97.01526642
956	97.0482254
955	97.01059723
954	97.02037048
953	97.04006958
952	97.04689789
951	97.0045929
950	97.03535461
949	96.98668671
948	96.95035553
947	96.9892807
946	96.95362091
945	96.99523163
944	96.98480225
943	96.95871735
942	96.94917297
941	96.94120026
940	96.96417236
939	96.9679718
938	96.94297028
937	96.93766785
936	96.93262482
935	96.90867615
934	96.9100647
933	96.93978882
932	96.90376282
931	96.91316223
